-6.237389399999999640e-01,-1.104290200000000111e+00,2.525902400000000214e-01,1.741973299999999947e+00,8.859609400000000301e-01,-2.782470599999999905e-01,2.159975000000000089e-02,-2.457011600000000018e-01,-2.521725700000000181e+00
-6.405687300000000306e-01,-1.104068199999999944e+00,2.526933000000000096e-01,1.747812700000000108e+00,9.018281999999999687e-01,-2.745541300000000073e-01,2.424226600000000016e-03,-2.456878600000000079e-01,-2.523714000000000013e+00
-6.548660400000000381e-01,-1.104304100000000011e+00,2.519112800000000152e-01,1.751651899999999928e+00,9.131987700000000485e-01,-2.712942700000000040e-01,-1.076186999999999977e-02,-2.456557799999999903e-01,-2.523937999999999793e+00
-6.594079999999999941e-01,-1.104074599999999906e+00,2.515600599999999742e-01,1.754867200000000071e+00,9.213434999999999819e-01,-2.694907500000000011e-01,-2.045893999999999838e-02,-2.456242399999999937e-01,-2.523804999999999854e+00
-6.686414499999999705e-01,-1.104313899999999959e+00,2.518088499999999730e-01,1.757287100000000102e+00,9.271809500000000037e-01,-2.683623700000000167e-01,-2.751734999999999945e-02,-2.456266099999999952e-01,-2.521648599999999796e+00
-6.810306299999999702e-01,-1.104445700000000086e+00,2.517652200000000118e-01,1.758879000000000081e+00,9.313642399999999544e-01,-2.674711300000000014e-01,-3.266822999999999949e-02,-2.456498300000000135e-01,-2.520897199999999838e+00
-6.795622000000000051e-01,-1.103297500000000042e+00,2.523627299999999796e-01,1.759976100000000043e+00,9.343602699999999928e-01,-2.670171000000000072e-01,-3.600953999999999960e-02,-2.456271600000000110e-01,-2.519808299999999779e+00
-6.802607999999999988e-01,-1.101788500000000059e+00,2.521262000000000225e-01,1.760069099999999942e+00,9.365065000000000195e-01,-2.658893500000000243e-01,-3.828127700000000244e-02,-2.456383099999999986e-01,-2.518706799999999912e+00
-6.845046000000000186e-01,-1.100484299999999971e+00,2.517707000000000139e-01,1.761230199999999968e+00,9.380448999999999593e-01,-2.656706999999999819e-01,-3.990696700000000152e-02,-2.456178800000000106e-01,-2.517939300000000102e+00
-6.902901999999999649e-01,-1.099001799999999918e+00,2.518170800000000265e-01,1.762423999999999991e+00,9.405061999999999589e-01,-2.654989400000000166e-01,-4.253842000000000040e-02,-2.455865700000000040e-01,-2.517093200000000142e+00
-6.932562599999999575e-01,-1.098644900000000035e+00,2.516180599999999767e-01,1.762480300000000000e+00,9.409128399999999726e-01,-2.653027199999999919e-01,-4.286930299999999749e-02,-2.455931600000000048e-01,-2.517787699999999962e+00
-7.016073999999999922e-01,-1.098598100000000022e+00,2.515208700000000075e-01,1.762474700000000061e+00,9.411995399999999456e-01,-2.646997300000000219e-01,-4.273565000000000003e-02,-2.456387399999999943e-01,-2.516503600000000063e+00
-7.031773000000000051e-01,-1.098561200000000015e+00,2.518850000000000255e-01,1.762632100000000035e+00,9.414093000000000044e-01,-2.649192799999999792e-01,-4.317407000000000189e-02,-2.456101300000000098e-01,-2.512773300000000098e+00
-7.014920000000000044e-01,-1.098131500000000038e+00,2.515124400000000038e-01,1.762808900000000012e+00,9.415576500000000237e-01,-2.649225599999999736e-01,-4.322003600000000334e-02,-2.456140800000000124e-01,-2.511453200000000052e+00
-7.013815599999999595e-01,-1.097678300000000107e+00,2.514603699999999886e-01,1.762732900000000047e+00,9.416634999999999867e-01,-2.649333500000000119e-01,-4.348793299999999945e-02,-2.456270999999999871e-01,-2.511384500000000131e+00
-7.077955000000000219e-01,-1.097460899999999961e+00,2.517231999999999803e-01,1.762632500000000046e+00,9.417425999999999853e-01,-2.649475000000000025e-01,-4.354075699999999938e-02,-2.456439900000000065e-01,-2.511760699999999957e+00
-7.095590999999999982e-01,-1.097752499999999909e+00,2.513427999999999773e-01,1.762210099999999890e+00,9.417957000000000134e-01,-2.644279299999999777e-01,-4.307102000000000153e-02,-2.456766999999999979e-01,-2.512136200000000041e+00
-7.032676300000000325e-01,-1.097900300000000051e+00,2.515629799999999916e-01,1.762628899999999943e+00,9.418341500000000366e-01,-2.646007499999999957e-01,-4.296230499999999924e-02,-2.456463999999999870e-01,-2.511217999999999950e+00
-6.985099000000000169e-01,-1.097891600000000079e+00,2.513391700000000006e-01,1.762652899999999967e+00,9.418629400000000373e-01,-2.647162399999999916e-01,-4.301973399999999698e-02,-2.456237400000000071e-01,-2.508936999999999973e+00
-6.971728999999999843e-01,-1.097479700000000058e+00,2.415333699999999972e-01,1.762605699999999942e+00,9.572028500000000495e-01,-3.095257299999999989e-01,-5.957515000000000033e-02,-2.456667999999999907e-01,-2.507474699999999945e+00
-7.026081699999999763e-01,-1.097415199999999924e+00,2.373110400000000009e-01,1.760995599999999994e+00,1.028885599999999956e+00,-3.080058999999999991e-01,-1.311402999999999874e-01,-2.458453200000000061e-01,-2.509272800000000192e+00
-6.894691600000000253e-01,-1.097623100000000074e+00,2.226014000000000048e-01,1.746247399999999894e+00,1.228175800000000040e+00,-3.258300399999999875e-01,-3.129008999999999818e-01,-2.480730299999999999e-01,-2.510593699999999817e+00
-6.680161399999999805e-01,-1.097539299999999995e+00,2.127588199999999874e-01,1.739346999999999976e+00,1.309657499999999919e+00,-3.423923899999999909e-01,-3.860349399999999931e-01,-2.490037400000000012e-01,-2.507427199999999967e+00
-6.474263000000000101e-01,-1.097521699999999933e+00,2.062117499999999992e-01,1.730963800000000052e+00,1.433218099999999939e+00,-3.400402000000000147e-01,-4.802190000000000070e-01,-2.501237000000000044e-01,-2.501190699999999989e+00
-6.261409000000000002e-01,-1.097372500000000084e+00,1.883749799999999974e-01,1.705785399999999896e+00,1.686599900000000041e+00,-3.450365000000000237e-01,-6.572344300000000361e-01,-2.525303700000000040e-01,-2.460017999999999816e+00
-6.349096300000000026e-01,-1.097062100000000040e+00,1.882436899999999913e-01,1.695402300000000029e+00,1.782289900000000094e+00,-3.235928399999999927e-01,-7.218687999999999771e-01,-2.535956200000000216e-01,-2.469929699999999784e+00
-6.596760000000000401e-01,-1.096630999999999911e+00,1.893213699999999888e-01,1.688045299999999971e+00,1.850846800000000014e+00,-3.086365500000000095e-01,-7.679720500000000172e-01,-2.547273600000000138e-01,-2.473158399999999979e+00
-6.775767999999999791e-01,-1.096334300000000095e+00,1.905798200000000109e-01,1.681898499999999963e+00,1.899967200000000078e+00,-2.968576600000000232e-01,-8.018781499999999562e-01,-2.558151000000000175e-01,-2.477404799999999963e+00
-6.913049999999999473e-01,-1.095969299999999924e+00,1.909623599999999977e-01,1.675520899999999980e+00,1.960377199999999931e+00,-2.826099699999999881e-01,-8.419554999999999678e-01,-2.565913000000000221e-01,-2.484273200000000070e+00
-6.980440999999999452e-01,-1.095860099999999893e+00,1.903089699999999940e-01,1.672665000000000068e+00,1.978443500000000022e+00,-2.780930699999999978e-01,-8.535511000000000070e-01,-2.569852200000000142e-01,-2.483658000000000143e+00
-6.996852999999999545e-01,-1.095781899999999975e+00,1.875162599999999902e-01,1.673954399999999954e+00,1.991393900000000050e+00,-2.738167599999999924e-01,-8.607812000000000241e-01,-2.563629399999999836e-01,-2.485210400000000153e+00
-6.979568000000000438e-01,-1.095682899999999904e+00,1.878235500000000058e-01,1.673624599999999907e+00,2.000667599999999879e+00,-2.725103799999999965e-01,-8.665351000000000026e-01,-2.566158499999999787e-01,-2.482653399999999788e+00
-7.177536500000000208e-01,-1.095617499999999911e+00,1.884053499999999992e-01,1.673565500000000039e+00,2.012078999999999951e+00,-2.689970700000000048e-01,-8.727430699999999542e-01,-2.563921499999999853e-01,-2.479184599999999961e+00
-7.161868000000000123e-01,-1.095608099999999974e+00,1.896428599999999964e-01,1.670232200000000056e+00,2.015488099999999783e+00,-2.678415199999999996e-01,-8.754621999999999682e-01,-2.569060300000000074e-01,-2.477768699999999935e+00
-7.101051000000000446e-01,-1.095601300000000000e+00,1.896736300000000097e-01,1.669297100000000089e+00,2.017938399999999799e+00,-2.676504000000000105e-01,-8.774111999999999467e-01,-2.568915199999999843e-01,-2.474064600000000169e+00
-7.050161400000000134e-01,-1.095596400000000026e+00,1.887633400000000017e-01,1.670836100000000046e+00,2.019688100000000208e+00,-2.670272300000000043e-01,-8.774634999999999518e-01,-2.566055999999999893e-01,-2.469903700000000146e+00
-7.003948700000000027e-01,-1.095593000000000039e+00,1.887802199999999986e-01,1.672266699999999995e+00,2.020944599999999980e+00,-2.690406000000000186e-01,-8.769500999999999546e-01,-2.565429000000000181e-01,-2.471480000000000121e+00
-6.968596999999999708e-01,-1.095590599999999970e+00,1.897825999999999957e-01,1.672512800000000022e+00,2.021844600000000103e+00,-2.693419799999999809e-01,-8.774898599999999549e-01,-2.568371600000000088e-01,-2.469843599999999917e+00
-7.068238999999999495e-01,-1.095504999999999951e+00,1.884412799999999888e-01,1.669693600000000000e+00,2.022952300000000037e+00,-2.683439000000000241e-01,-8.781090999999999758e-01,-2.566745599999999961e-01,-2.460174299999999814e+00
-7.235040999999999833e-01,-1.095533599999999996e+00,1.876673399999999881e-01,1.673462599999999911e+00,2.023688299999999884e+00,-2.684014399999999911e-01,-8.757477999999999652e-01,-2.562602800000000070e-01,-2.453573000000000004e+00
-7.228978000000000348e-01,-1.095514400000000110e+00,1.895752300000000112e-01,1.672497200000000017e+00,2.023816800000000082e+00,-2.688846999999999765e-01,-8.760739600000000404e-01,-2.565969499999999903e-01,-2.452136499999999941e+00
-7.235442399999999497e-01,-1.095414499999999958e+00,1.910805899999999946e-01,1.668864399999999915e+00,2.023896199999999812e+00,-2.683878499999999834e-01,-8.771809000000000411e-01,-2.573531000000000013e-01,-2.447522199999999870e+00
-7.167820299999999589e-01,-1.095316200000000073e+00,1.909377700000000067e-01,1.668868400000000030e+00,2.023958700000000110e+00,-2.700743400000000238e-01,-8.770932000000000173e-01,-2.571919999999999762e-01,-2.444507999999999903e+00
-7.115234000000000281e-01,-1.095300699999999905e+00,1.915391800000000033e-01,1.669602500000000100e+00,2.024004500000000206e+00,-2.700120200000000192e-01,-8.767589000000000077e-01,-2.572300699999999773e-01,-2.438801499999999844e+00
-7.076369000000000131e-01,-1.095270900000000047e+00,1.904732399999999881e-01,1.669045899999999971e+00,2.024036600000000075e+00,-2.678324000000000260e-01,-8.769390999999999714e-01,-2.571171500000000165e-01,-2.437924000000000202e+00
-7.060269000000000128e-01,-1.095117899999999977e+00,1.901671100000000003e-01,1.670328599999999941e+00,2.024058600000000041e+00,-2.667549000000000170e-01,-8.759114999999999540e-01,-2.569573199999999891e-01,-2.434848800000000146e+00
-7.253077999999999470e-01,-1.094990600000000036e+00,1.894446300000000027e-01,1.670717400000000019e+00,2.024077699999999869e+00,-2.661170999999999953e-01,-8.749209599999999698e-01,-2.569185199999999836e-01,-2.435849699999999896e+00
-7.586863600000000041e-01,-1.094923700000000055e+00,1.891441500000000109e-01,1.672153400000000012e+00,2.024087999999999887e+00,-2.661617700000000197e-01,-8.740099700000000249e-01,-2.566748999999999836e-01,-2.436287899999999951e+00
-7.959855000000000125e-01,-1.095026099999999891e+00,1.879141500000000020e-01,1.672505499999999978e+00,2.024098400000000186e+00,-2.670981299999999892e-01,-8.736755000000000493e-01,-2.564317999999999875e-01,-2.433188700000000093e+00
-8.268204999999999583e-01,-1.095119799999999977e+00,1.875211400000000028e-01,1.673877000000000059e+00,2.024101499999999998e+00,-2.650929699999999833e-01,-8.727760300000000360e-01,-2.563208000000000153e-01,-2.426803399999999833e+00
-8.368619699999999550e-01,-1.095086199999999899e+00,1.874685899999999905e-01,1.674166999999999961e+00,2.024106000000000183e+00,-2.659667399999999793e-01,-8.722699999999999898e-01,-2.561495300000000142e-01,-2.427800400000000192e+00
-8.332484999999999475e-01,-1.095154799999999984e+00,1.885208600000000123e-01,1.670770899999999948e+00,2.024109399999999948e+00,-2.679354800000000036e-01,-8.730352500000000404e-01,-2.565909000000000106e-01,-2.426108000000000153e+00
-8.321754999999999569e-01,-1.095212000000000074e+00,1.880343899999999957e-01,1.672480200000000083e+00,2.024113700000000016e+00,-2.680706999999999951e-01,-8.721672999999999787e-01,-2.563782000000000005e-01,-2.422588999999999881e+00
-8.303566999999999476e-01,-1.095216799999999990e+00,1.877943099999999921e-01,1.673750199999999966e+00,2.024113700000000016e+00,-2.659239199999999803e-01,-8.714444599999999763e-01,-2.562839000000000089e-01,-2.421853000000000034e+00
-8.092740999999999962e-01,-1.095286999999999900e+00,1.866656700000000058e-01,1.677408800000000033e+00,2.024113400000000063e+00,-2.655503200000000064e-01,-8.692800400000000316e-01,-2.557727699999999826e-01,-2.411730799999999952e+00
-8.116088000000000191e-01,-1.095371199999999989e+00,1.877429999999999932e-01,1.674346700000000077e+00,2.024120799999999942e+00,-2.672607000000000177e-01,-8.701370999999999967e-01,-2.563050700000000237e-01,-2.410946800000000056e+00
-8.344348999999999794e-01,-1.095360600000000018e+00,1.884523200000000065e-01,1.672616099999999939e+00,2.024115800000000132e+00,-2.676557600000000203e-01,-8.708190000000000097e-01,-2.566569699999999843e-01,-2.402001999999999970e+00
-8.582075999999999594e-01,-1.095399699999999976e+00,1.897494600000000087e-01,1.671620099999999942e+00,2.024118699999999826e+00,-2.671523000000000092e-01,-8.712840699999999661e-01,-2.569685299999999728e-01,-2.401606800000000153e+00
-8.736602700000000166e-01,-1.095387700000000075e+00,1.891626600000000102e-01,1.670230700000000068e+00,2.024117700000000131e+00,-2.664979399999999887e-01,-8.718004999999999782e-01,-2.570229499999999723e-01,-2.399082200000000054e+00
-8.829840399999999700e-01,-1.095192100000000002e+00,1.886055000000000093e-01,1.670005699999999926e+00,2.024118999999999780e+00,-2.665680999999999745e-01,-8.709819300000000153e-01,-2.570258999999999738e-01,-2.391444400000000137e+00
-8.915720599999999996e-01,-1.095139099999999921e+00,1.878291500000000003e-01,1.670235300000000089e+00,2.024116499999999874e+00,-2.653092400000000017e-01,-8.706978600000000457e-01,-2.569551199999999813e-01,-2.390207000000000193e+00
-9.078387599999999669e-01,-1.095126999999999962e+00,1.883641799999999922e-01,1.671666499999999944e+00,2.024115000000000109e+00,-2.664339000000000013e-01,-8.697750600000000443e-01,-2.568828200000000117e-01,-2.381909400000000065e+00
-9.219956000000000262e-01,-1.095076399999999950e+00,1.876270800000000016e-01,1.672690999999999928e+00,2.024117500000000014e+00,-2.653655999999999793e-01,-8.688500999999999586e-01,-2.566339400000000048e-01,-2.382636499999999824e+00
-9.305936700000000394e-01,-1.095009300000000074e+00,1.876684299999999972e-01,1.672092200000000028e+00,2.024116499999999874e+00,-2.656055999999999973e-01,-8.681543000000000454e-01,-2.565883400000000258e-01,-2.381181199999999887e+00
-9.410155399999999837e-01,-1.095044600000000035e+00,1.877652999999999961e-01,1.670885399999999965e+00,2.024116499999999874e+00,-2.670333400000000079e-01,-8.689551399999999592e-01,-2.567268600000000012e-01,-2.382220499999999852e+00
-9.493806999999999663e-01,-1.095151800000000009e+00,1.896055500000000116e-01,1.669618800000000070e+00,2.024119100000000060e+00,-2.674325000000000174e-01,-8.697070999999999552e-01,-2.570648200000000272e-01,-2.376834000000000113e+00
-9.575642300000000162e-01,-1.095240800000000014e+00,1.901181799999999977e-01,1.670778199999999991e+00,2.024118200000000201e+00,-2.663867799999999897e-01,-8.689396999999999816e-01,-2.570880999999999861e-01,-2.373898300000000017e+00
-9.697476999999999903e-01,-1.095326199999999917e+00,1.897966700000000007e-01,1.671434199999999981e+00,2.024117700000000131e+00,-2.651733000000000007e-01,-8.672935400000000294e-01,-2.569304700000000219e-01,-2.361337400000000031e+00
-9.597223000000000281e-01,-1.095181699999999925e+00,1.900841299999999900e-01,1.671144500000000033e+00,2.024118000000000084e+00,-2.662370000000000014e-01,-8.674161999999999706e-01,-2.570847600000000233e-01,-2.358492899999999892e+00
-9.284386000000000028e-01,-1.094772499999999926e+00,1.894664299999999912e-01,1.672633800000000059e+00,2.024118999999999780e+00,-2.663629000000000135e-01,-8.663934500000000094e-01,-2.565611999999999893e-01,-2.359267200000000120e+00
-8.989485999999999866e-01,-1.094608800000000048e+00,1.889448999999999990e-01,1.672561799999999987e+00,2.024121300000000012e+00,-2.661759300000000050e-01,-8.663794999999999691e-01,-2.564235300000000106e-01,-2.356024300000000071e+00
-8.805087999999999804e-01,-1.094429700000000061e+00,1.899622499999999992e-01,1.671755000000000102e+00,2.024118000000000084e+00,-2.664169399999999910e-01,-8.658935399999999616e-01,-2.570369000000000126e-01,-2.350547800000000187e+00
-8.652538699999999805e-01,-1.094295900000000099e+00,1.887256200000000106e-01,1.672455999999999943e+00,2.024118699999999826e+00,-2.654014000000000095e-01,-8.655039700000000114e-01,-2.565445599999999771e-01,-2.347866999999999926e+00
-8.541344400000000503e-01,-1.094310300000000069e+00,1.888835899999999901e-01,1.671634400000000076e+00,2.024118200000000201e+00,-2.659724700000000164e-01,-8.657995000000000552e-01,-2.566517300000000223e-01,-2.342477000000000142e+00
-8.756346000000000407e-01,-1.093179099999999959e+00,1.894287600000000016e-01,1.668175900000000045e+00,2.024118399999999873e+00,-2.667632699999999968e-01,-8.664431599999999900e-01,-2.572849700000000017e-01,-2.335233199999999787e+00
-8.869618999999999698e-01,-1.092783999999999978e+00,1.889918700000000062e-01,1.669087800000000010e+00,2.024115300000000062e+00,-2.672053600000000029e-01,-8.661765000000000159e-01,-2.570403800000000127e-01,-2.331501499999999893e+00
-8.921491999999999756e-01,-1.092563200000000068e+00,1.883863500000000080e-01,1.671856000000000009e+00,2.024119600000000130e+00,-2.673112200000000160e-01,-8.648398999999999948e-01,-2.564470999999999834e-01,-2.326580799999999893e+00
-8.922957999999999723e-01,-1.092387199999999892e+00,1.881252200000000097e-01,1.673049400000000020e+00,2.024118000000000084e+00,-2.665635000000000088e-01,-8.643822700000000081e-01,-2.564152000000000098e-01,-2.324127400000000065e+00
-8.936338000000000337e-01,-1.092586199999999952e+00,1.892272799999999977e-01,1.672529699999999897e+00,2.024118999999999780e+00,-2.675930300000000095e-01,-8.645534000000000274e-01,-2.568101300000000253e-01,-2.323119600000000062e+00
-8.957737700000000247e-01,-1.093070399999999998e+00,1.886838399999999916e-01,1.671165999999999929e+00,2.024119600000000130e+00,-2.676739000000000201e-01,-8.642736699999999939e-01,-2.568393999999999955e-01,-2.321316700000000122e+00
-8.992126000000000285e-01,-1.093449600000000022e+00,1.888047999999999949e-01,1.670028700000000033e+00,2.024118000000000084e+00,-2.671180400000000010e-01,-8.648036999999999530e-01,-2.567518400000000089e-01,-2.321324600000000071e+00
-9.058804499999999482e-01,-1.093706599999999973e+00,1.883249999999999924e-01,1.673218700000000059e+00,2.024118000000000084e+00,-2.665605999999999809e-01,-8.629959999999999853e-01,-2.564680300000000135e-01,-2.318469499999999961e+00
-9.113307600000000175e-01,-1.093945900000000027e+00,1.878438400000000119e-01,1.675607800000000092e+00,2.024117200000000061e+00,-2.664757700000000007e-01,-8.617127500000000273e-01,-2.562438000000000216e-01,-2.316422199999999876e+00
-9.105729500000000476e-01,-1.093745200000000084e+00,1.885197799999999979e-01,1.674253999999999909e+00,2.024116300000000201e+00,-2.663594000000000239e-01,-8.616454000000000057e-01,-2.565494500000000122e-01,-2.308302199999999971e+00
-9.240833499999999701e-01,-1.093245100000000081e+00,1.878228000000000120e-01,1.673661499999999913e+00,2.024117200000000061e+00,-2.660292000000000212e-01,-8.616144999999999499e-01,-2.564767299999999861e-01,-2.304874700000000054e+00
-9.410857599999999934e-01,-1.092765800000000009e+00,1.875841199999999931e-01,1.673504499999999950e+00,2.024118699999999826e+00,-2.674747699999999728e-01,-8.618839999999999835e-01,-2.565046000000000270e-01,-2.303665000000000074e+00
-9.506705399999999528e-01,-1.092529700000000048e+00,1.885428299999999946e-01,1.674231900000000106e+00,2.024118200000000201e+00,-2.683226799999999801e-01,-8.617233600000000493e-01,-2.566684799999999766e-01,-2.302323599999999804e+00
-9.419469999999999787e-01,-1.092070799999999897e+00,1.887777599999999889e-01,1.674263599999999963e+00,2.024117700000000131e+00,-2.664444000000000257e-01,-8.613809300000000446e-01,-2.566921400000000131e-01,-2.298012700000000130e+00
-9.304571000000000369e-01,-1.091945799999999966e+00,1.896024600000000004e-01,1.670151100000000000e+00,2.024116300000000201e+00,-2.666966000000000059e-01,-8.626942600000000461e-01,-2.572249799999999920e-01,-2.295129800000000220e+00
-9.249144999999999728e-01,-1.091717800000000071e+00,1.881759799999999927e-01,1.672169599999999923e+00,2.024117500000000014e+00,-2.665292599999999901e-01,-8.616527299999999778e-01,-2.568073599999999845e-01,-2.292371699999999901e+00
-9.211745000000000072e-01,-1.091426800000000030e+00,1.882877500000000037e-01,1.674081399999999942e+00,2.024119100000000060e+00,-2.655307700000000271e-01,-8.604863999999999846e-01,-2.564222199999999785e-01,-2.290374499999999980e+00
-9.111451000000000411e-01,-1.091365900000000000e+00,1.878656900000000018e-01,1.674020199999999958e+00,2.024117200000000061e+00,-2.666280300000000159e-01,-8.604192999999999980e-01,-2.563183299999999831e-01,-2.286929100000000048e+00
